제목,채널 명,스트리밍 시작 시간,댓글 작성자,댓글 내용,댓글 작성 시간
"LIVE🔴우승상금 3억! LG배, 커제를 막아라! 신진서 꺾은 한상조 등판ㅣ박정환 vs 변상일 2024-09-30 15:08",프로연우,2024-09-30 02:59:30Z,푸른들,한상조 바둑요,2024-09-30 15:08:35
